Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
qrcr717259608,20,5.0,13.064181,80.236442,13.154181,80.326442,2022-04-04,22:10:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian ,140,Skincare
yesu465882028,26,4.9,12.3085,76.665808,12.4185,76.775808,2022-03-14,18:40:00,18:50:00,Sunny,Medium ,van,Urban ,60,Books
ahbe595315431,30,4.1,11.022169,76.999594,11.032169,77.009594,2022-03-17,08:50:00,09:00:00,Windy,Low ,motorcycle ,Metropolitian ,140,Pet Supplies
ervv023665470,21,4.9,17.429585,78.392621,17.489585,78.452621,2022-03-15,17:50:00,17:55:00,Windy,Medium ,van,Metropolitian ,115,Pet Supplies
lbnl972922960,39,4.5,23.374989,85.335486,23.414989,85.375486,2022-04-01,14:15:00,14:20:00,Stormy,High ,motorcycle ,Metropolitian ,140,Skincare
bcwt973165310,22,4.8,19.120083,72.907385,19.150083,72.937385,2022-03-03,21:25:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,95,Snacks
ywjo259087688,27,4.8,21.185047,72.80859,21.255047,72.87859,2022-03-25,17:40:00,17:45:00,Sunny,Medium ,scooter ,Urban ,75,Home
hllh125024903,22,4.6,23.234631,77.401663,23.244631,77.411663,2022-02-17,10:50:00,11:00:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Shoes
dodv920423003,22,4.6,19.1813,72.836191,19.2613,72.916191,2022-03-08,17:55:00,18:05:00,Cloudy,Medium ,scooter ,Metropolitian ,180,Apparel
fxrr077868402,30,4.9,19.254567,72.848923,19.274567,72.868923,2022-03-03,08:25:00,08:40:00,Stormy,Low ,motorcycle ,Metropolitian ,22,Grocery
jdnh730445109,22,4.7,18.533811,73.899315,18.583811,73.949315,2022-03-07,18:15:00,18:25:00,Sunny,Medium ,scooter ,Metropolitian ,85,Toys
bxve191666281,24,4.6,11.003681,76.975525,11.093681,77.065525,2022-03-04,20:10:00,20:20:00,Sandstorms,Jam ,scooter ,Metropolitian ,95,Outdoors
riwi984525579,24,4.6,15.56155,73.749092,15.61155,73.799092,2022-02-13,18:45:00,18:50:00,Stormy,Medium ,van,Urban ,130,Jewelry
xsis640326728,28,4.7,18.636215,73.751081,18.696215,73.811081,2022-03-24,18:35:00,18:45:00,Sunny,Medium ,scooter ,Metropolitian ,60,Clothing
ytgx212962697,35,4.9,30.359722,78.067079,30.419722,78.127079,2022-02-11,23:15:00,23:25:00,Sunny,Low ,motorcycle ,Urban ,50,Cosmetics
ambi005440435,22,5.0,22.753659,75.903365,22.783659,75.933365,2022-03-05,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Snacks
otgl127266781,26,4.2,22.311844,73.165081,22.341844,73.195081,2022-03-15,22:35:00,22:45:00,Windy,Low ,motorcycle ,Urban ,95,Cosmetics
efqv929346055,27,4.8,18.533811,73.899315,18.553811,73.919315,2022-03-21,12:00:00,12:10:00,Fog,High ,motorcycle ,Metropolitian ,20,Grocery
ghck400712767,35,4.8,19.131141,72.813074,19.241141,72.923074,2022-03-14,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel
pgzk152633627,33,4.2,19.121999,72.908493,19.141999,72.928493,2022-03-01,09:40:00,09:50:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Skincare
lbsz363801171,30,4.6,10.994136,76.963303,11.084136,77.053303,2022-03-14,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,270,Jewelry
zanf616162891,21,5.0,13.029198,77.570997,13.039198,77.580997,2022-03-24,08:15:00,08:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Electronics
nszt436604570,35,4.0,19.103249,72.846749,19.193249,72.936749,2022-03-25,17:30:00,17:40:00,Cloudy,Medium ,scooter ,Metropolitian ,190,Snacks
fyxl036337835,30,4.6,11.016298,76.972076,11.026298,76.982076,2022-03-03,08:20:00,08:35:00,Windy,Low ,van,Metropolitian ,105,Clothing
gaht009732067,22,4.6,12.914264,77.6784,13.044264,77.8084,2022-03-16,19:55:00,20:10:00,Cloudy,Jam ,scooter ,Metropolitian ,190,Shoes
fhrg954064157,27,4.9,21.157735,72.768778,21.237735,72.848778,2022-04-04,23:45:00,00:00:00,Windy,Low ,motorcycle ,Metropolitian ,95,Pet Supplies
hjqa413916634,38,4.8,21.173493,72.801953,21.243493,72.871953,2022-03-04,21:40:00,21:45:00,Windy,Jam ,motorcycle ,Urban ,140,Sports
bofe609781803,35,4.0,21.186608,72.794136,21.216608,72.824136,2022-04-01,21:25:00,21:30:00,Windy,Jam ,scooter ,Metropolitian ,170,Skincare
njxk794821144,28,4.6,13.066762,80.251865,13.156762,80.341865,2022-03-25,20:10:00,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,120,Pet Supplies
ljwn615431329,39,4.1,11.010375,76.95295,11.090375,77.03295,2022-03-06,22:10:00,22:25:00,Fog,Low ,van,Urban ,190,Home
rpyc406932933,21,4.7,11.003669,76.976494,11.023669,76.996494,2022-03-11,10:00:00,10:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Books
fise463926538,28,4.9,0.0,0.0,0.02,0.02,2022-03-17,10:10:00,10:25:00,Windy,Low ,motorcycle ,Metropolitian ,75,Pet Supplies
nohm369802728,30,4.9,12.310972,76.659264,12.420972,76.769264,2022-03-18,23:35:00,23:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics
ryxr017324416,38,4.8,25.451517,81.832616,25.511517,81.892616,2022-02-17,22:45:00,22:55:00,Sandstorms,Low ,scooter ,Urban ,100,Kitchen
mpiy651798917,27,4.3,22.310237,73.158921,22.400237,73.248921,2022-03-23,21:20:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Shoes
wmve297927454,24,4.3,12.323978,76.627961,12.393978,76.697961,2022-03-25,20:20:00,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Snacks
mmiw833460523,25,5.0,13.081878,80.248519,13.211878,80.378519,2022-03-02,23:30:00,23:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,115,Shoes
bidd535492329,34,4.9,0.0,0.0,0.06,0.06,2022-02-13,18:45:00,19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Sports
memq501986968,24,4.9,26.892312,75.806896,27.032312,75.946896,2022-03-06,17:25:00,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,215,Kitchen
lfcb958323212,32,4.1,19.1813,72.836191,19.3113,72.966191,2022-04-06,22:40:00,22:55:00,Cloudy,Low ,motorcycle ,Urban ,195,Kitchen
kuyr043130266,30,4.7,17.458998,78.500366,17.568998,78.610366,2022-03-20,21:30:00,21:35:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Books
hnms128434542,27,3.5,19.1093,72.825451,19.1393,72.855451,2022-03-11,20:50:00,21:05:00,Sunny,Jam ,motorcycle ,Semi-Urban ,240,Shoes
dhft382892507,29,4.5,12.299524,76.64262,12.359524,76.70262,2022-03-01,00:00:00,00:15:00,Fog,Low ,motorcycle ,Urban ,75,Clothing
tgjg213055637,35,4.0,22.514119,88.362504,22.584119,88.432504,2022-02-12,19:40:00,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,37,Grocery
qedh622058709,21,4.9,22.538999,88.322337,22.558999,88.342337,2022-02-15,08:40:00,08:50:00,Fog,Low ,motorcycle ,Urban ,70,Sports
twqn312076740,31,4.7,22.751857,75.866699,22.841857,75.956699,2022-03-23,23:00:00,23:10:00,Stormy,Low ,scooter ,Metropolitian ,130,Clothing
kfri621709568,24,5.0,12.935662,77.61413,13.025662,77.70413,2022-03-10,17:45:00,17:50:00,Sunny,Medium ,scooter ,Metropolitian ,75,Electronics
fzag086155965,37,4.8,18.536718,73.830327,18.566719,73.860327,2022-03-15,17:10:00,17:20:00,Fog,Medium ,motorcycle ,Metropolitian ,80,Snacks
jdxg734480587,23,4.6,18.927584,72.832585,18.937584,72.842585,2022-03-11,11:40:00,11:50:00,Cloudy,High ,scooter ,Metropolitian ,31,Grocery
sexq440456965,22,4.8,19.876428,75.364792,19.896428,75.384792,2022-02-11,10:45:00,10:50:00,Stormy,Low ,scooter ,Urban ,50,Snacks
qgro240982387,26,5.0,22.727021,75.884167,22.767021,75.924167,2022-03-21,14:35:00,14:45:00,Stormy,High ,motorcycle ,Metropolitian ,75,Cosmetics
pemx059980209,28,4.9,19.091458,72.827808,19.181458,72.917808,2022-04-04,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,95,Electronics
yenv508230632,38,4.6,11.006686,76.951736,11.056686,77.001736,2022-03-26,19:15:00,19:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,230,Snacks
fbac746823137,35,4.8,26.88842,75.800689,26.96842,75.880689,2022-03-29,22:50:00,23:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Outdoors
pals902975253,27,4.8,0.0,0.0,0.03,0.03,2022-02-13,22:00:00,22:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Books
idxv324895155,21,4.7,21.186438,72.794115,21.196438,72.804115,2022-03-19,10:00:00,10:15:00,Windy,Low ,scooter ,Urban ,65,Snacks
bkvx889750794,24,4.7,22.695207,75.866059,22.825207,75.996059,2022-03-23,21:50:00,22:00:00,Windy,Jam ,scooter ,Urban ,90,Books
gmlg519408534,34,4.5,17.438263,78.397865,17.478263,78.437865,2022-03-03,16:55:00,17:10:00,Fog,Medium ,motorcycle ,Metropolitian ,140,Toys
yjud876143220,29,5.0,21.185047,72.80859,21.225047,72.84859,2022-04-03,12:50:00,12:55:00,Stormy,High ,motorcycle ,Metropolitian ,85,Sports
rjrf633824440,39,4.4,17.429585,78.392621,17.479585,78.442621,2022-04-03,23:55:00,00:10:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Snacks
yxwr585628674,34,4.2,12.970221,77.645396,13.060221,77.735396,2022-03-10,17:30:00,17:35:00,Windy,Medium ,scooter ,Urban ,160,Sports
mvuq283884271,37,4.0,21.160437,72.774209,21.270437,72.884209,2022-03-29,18:40:00,18:45:00,Cloudy,Medium ,motorcycle ,Urban ,175,Books
prdu821379576,23,4.8,21.15276,72.778059,21.16276,72.788059,2022-03-19,08:55:00,09:10:00,Fog,Low ,motorcycle ,Metropolitian ,65,Kitchen
tqnx577761855,38,4.2,15.49395,73.827423,15.54395,73.877423,2022-02-13,21:15:00,21:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Electronics
lkoj737884313,34,5.0,19.254567,72.848923,19.304567,72.898923,2022-03-19,18:15:00,18:20:00,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Cosmetics
wbbr168193870,37,4.3,22.760072,75.892574,22.820072,75.952574,2022-04-03,23:10:00,23:25:00,Windy,Low ,motorcycle ,Metropolitian ,170,Books
hmtb703436614,26,4.8,22.538999,88.322337,22.588999,88.372337,2022-02-15,22:00:00,22:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Clothing
namo388838749,38,4.7,13.064181,80.236442,13.144181,80.316442,2022-03-06,18:45:00,19:00:00,Fog,Medium ,motorcycle ,Urban ,215,Shoes
gxuu486173957,35,3.5,18.543626,73.905101,18.623626,73.985101,2022-03-31,21:20:00,21:25:00,Stormy,Jam ,scooter ,Metropolitian ,175,Cosmetics
rwga235892074,30,4.9,18.536562,73.896485,18.566562,73.926485,2022-03-05,21:40:00,21:45:00,Sunny,Jam ,scooter ,Metropolitian ,115,Toys
yhqe918057685,21,4.6,12.949934,77.699386,13.079934,77.829386,2022-04-06,20:30:00,20:35:00,Stormy,Jam ,scooter ,Metropolitian ,115,Cosmetics
zcnt999632025,36,4.2,23.357804,85.325146,23.467804,85.435146,2022-04-06,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,155,Shoes
dxtm866055996,30,4.4,19.875337,75.316722,19.885337,75.326722,2022-02-11,09:00:00,09:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Toys
ouht895841250,20,4.1,0.0,0.0,0.07,0.07,2022-03-08,19:45:00,19:50:00,Cloudy,Jam ,scooter ,Urban ,180,Home
ihjh933918791,20,5.0,12.337978,76.616792,12.417978,76.696792,2022-03-02,23:35:00,23:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,105,Books
rfwl646976116,22,4.9,12.337978,76.616792,12.467978,76.746792,2022-03-14,19:10:00,19:15:00,Stormy,Jam ,scooter ,Metropolitian ,130,Pet Supplies
ujer160456614,34,4.8,18.554382,73.798206,18.684382,73.928206,2022-03-18,19:25:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,135,Jewelry
qzqz390776446,36,4.9,18.55144,73.804855,18.68144,73.934855,2022-03-10,18:50:00,18:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,245,Apparel
kxec784237605,24,4.3,12.933284,77.615428,13.063284,77.745428,2022-03-27,17:20:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,39,Grocery
pifs515070559,22,4.8,11.003681,76.975525,11.013681,76.985525,2022-03-24,10:20:00,10:25:00,Sunny,Low ,motorcycle ,Metropolitian ,85,Apparel
jduo924810194,29,4.3,18.536562,73.896485,18.646562,74.006485,2022-03-02,19:20:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,190,Sports
wtcr666651958,31,4.9,23.218998,77.373573,23.228998,77.383573,2022-02-15,08:45:00,09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Pet Supplies
lndg262678771,29,4.8,13.005801,80.250744,13.065801,80.310744,2022-03-24,23:55:00,00:05:00,Sandstorms,Low ,van,Other,75,Toys
dcji539710300,36,4.6,26.956431,75.776649,26.986431,75.806649,2022-03-09,22:50:00,23:05:00,Sandstorms,Low ,van,Urban ,115,Books
cfyt826878614,33,4.3,19.254567,72.848923,19.274567,72.868923,2022-04-05,08:40:00,08:45:00,Windy,Low ,motorcycle ,Metropolitian ,135,Toys
llxs967334754,32,4.9,23.353783,85.326967,23.413783,85.386967,2022-03-05,23:15:00,23:25:00,Fog,Low ,van,Metropolitian ,80,Snacks
hmnc849860794,29,4.6,26.913726,75.75282,26.933726,75.77282,2022-03-09,10:15:00,10:20:00,Fog,Low ,motorcycle ,Metropolitian ,95,Books
juni953550546,34,4.1,23.371292,85.327872,23.401292,85.357872,2022-03-24,18:40:00,18:50:00,Windy,Medium ,scooter ,Urban ,155,Jewelry
czfs587517504,50,6.0,23.232537,77.429845,23.322537,77.519845,2022-02-18,NaN ,21:25:00,NaN,NaN ,scooter ,Metropolitian ,85,Pet Supplies
sxwi100699845,21,4.6,11.021278,76.995017,11.111278,77.085017,2022-03-23,22:55:00,23:10:00,Stormy,Low ,scooter ,Urban ,80,Outdoors
mjor115986718,20,4.4,12.326356,76.619103,12.336356,76.629103,2022-03-30,09:25:00,09:35:00,Sandstorms,Low ,motorcycle ,Urban ,100,Sports
tysg835711593,33,5.0,9.991703,76.293136,10.011703,76.313136,2022-02-15,10:45:00,10:50:00,Sandstorms,Low ,motorcycle ,Urban ,125,Shoes
tobh158153943,24,4.6,18.539299,73.897902,18.599299,73.957902,2022-03-19,17:55:00,18:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,65,Sports
saar311987324,28,4.8,12.284747,76.625861,12.314747,76.655861,2022-03-24,20:45:00,20:50:00,Fog,Jam ,van,Metropolitian ,110,Kitchen
xvew699149823,25,4.8,21.149669,72.772629,21.209669,72.832629,2022-03-17,21:30:00,21:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Electronics
nrtt878866275,39,3.8,30.346994,78.062543,30.476994,78.192543,2022-02-18,20:35:00,20:45:00,Sunny,Jam ,scooter ,Metropolitian ,160,Apparel
ldrt439843217,30,4.8,19.1093,72.825451,19.1593,72.875451,2022-04-01,21:40:00,21:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150,Snacks
iqcc609123323,23,4.6,13.081878,80.248519,13.111878,80.278519,2022-03-24,19:20:00,19:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,65,Kitchen
jbaz392760896,38,4.1,22.761593,75.886362,22.821593,75.946362,2022-04-05,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Metropolitian ,180,Sports
dvbh984392591,38,4.7,12.975377,77.696664,13.025377,77.746664,2022-03-24,18:55:00,19:05:00,Fog,Medium ,motorcycle ,Urban ,85,Snacks
hhiy575052777,26,4.9,11.02091,76.940432,11.11091,77.030432,2022-03-31,21:55:00,22:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Jewelry
azfy542532061,29,4.9,19.875337,75.316722,19.895337,75.336722,2022-02-17,09:40:00,09:50:00,Sunny,Low ,scooter ,Metropolitian ,105,Kitchen
jrbk595370593,27,4.9,23.266261,77.379605,23.396261,77.509605,2022-02-18,19:25:00,19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,95,Sports
fbpy797975829,29,4.6,13.081878,80.248519,13.151878,80.318519,2022-03-25,22:30:00,22:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,110,Outdoors
aqix387467928,22,4.6,26.910262,75.783013,26.920262,75.793013,2022-03-28,09:15:00,09:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,100,Toys
dvup511171478,22,4.7,22.311844,73.165081,22.441844,73.295081,2022-03-27,21:35:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,240,Skincare
cmjl618530775,27,4.5,11.003008,76.97544,11.113008,77.08544,2022-04-04,17:10:00,17:20:00,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Jewelry
qipg156585286,22,4.7,0.0,0.0,0.06,0.06,2022-03-24,20:40:00,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,105,Skincare
heio714742480,37,3.8,13.064181,80.236442,13.144181,80.316442,2022-03-31,21:10:00,21:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,195,Snacks
nqhl537400846,23,4.6,21.185047,72.80859,21.295047,72.91859,2022-03-04,21:20:00,21:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,145,Skincare
nzvg022864985,29,4.9,0.0,0.0,0.05,0.05,2022-04-05,17:10:00,17:20:00,Fog,Medium ,motorcycle ,Metropolitian ,145,Clothing
lmyb743206333,34,4.2,22.311358,73.164798,22.341358,73.194798,2022-03-07,17:25:00,17:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,33,Grocery
vwql407459619,33,4.9,13.049645,80.242268,13.119645,80.312268,2022-03-02,22:40:00,22:45:00,Windy,Low ,van,Urban ,140,Pet Supplies
pmmr164329189,32,4.4,19.876106,75.340775,19.896106,75.360775,2022-02-17,09:55:00,10:10:00,Windy,Low ,motorcycle ,Metropolitian ,135,Skincare
yrkm868764548,34,4.3,13.091809,80.219104,13.121809,80.249104,2022-03-15,19:25:00,19:30:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Home
knlh432052902,25,4.8,22.31279,73.170283,22.36279,73.220283,2022-03-11,23:45:00,23:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Apparel
kkzn435072265,23,4.5,12.935662,77.61413,12.945662,77.62413,2022-03-17,11:25:00,11:40:00,Cloudy,High ,motorcycle ,Metropolitian ,125,Cosmetics
cana388234035,32,4.8,22.725748,75.898497,22.745748,75.918497,2022-03-09,10:35:00,10:45:00,Sandstorms,Low ,motorcycle ,Urban ,125,Toys
yvjd495550141,20,4.9,13.044694,80.26147,13.174694,80.39147,2022-03-27,17:20:00,17:35:00,Sandstorms,Medium ,scooter ,Urban ,115,Cosmetics
cyrz561664613,30,5.0,0.0,0.0,0.04,0.04,2022-03-30,13:20:00,13:30:00,Sunny,High ,scooter ,Other,95,Apparel
xtfg939020401,23,5.0,21.175104,72.804342,21.245104,72.874342,2022-04-06,17:35:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,125,Kitchen
eylq605173307,33,5.0,0.0,0.0,0.05,0.05,2022-03-07,18:45:00,18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,130,Electronics
pmqs232901598,24,4.7,13.091809,80.219104,13.101809,80.229104,2022-03-03,10:25:00,10:30:00,Windy,Low ,van,Metropolitian ,95,Kitchen
akuk551908013,38,4.5,12.970221,77.645396,13.030221,77.705396,2022-03-05,23:15:00,23:25:00,Fog,Low ,scooter ,Urban ,80,Clothing
fyab945133231,36,3.6,0.0,0.0,0.13,0.13,2022-02-16,21:25:00,21:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Toys
uldk923387752,34,4.9,19.176269,72.836721,19.216269,72.876721,2022-03-13,15:15:00,15:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Clothing
ekvd383195944,32,5.0,12.972161,77.596014,12.992161,77.616014,2022-03-05,11:35:00,11:45:00,Fog,High ,motorcycle ,Metropolitian ,160,Shoes
snqw830790721,30,4.7,11.026117,76.944652,11.136117,77.054652,2022-04-02,21:20:00,21:35:00,Cloudy,Jam ,scooter ,Metropolitian ,225,Home
qoym838178566,27,4.8,22.307898,73.167788,22.397898,73.257788,2022-03-12,20:15:00,20:25:00,Sunny,Jam ,scooter ,Metropolitian ,120,Clothing
nqul874794342,26,4.4,12.935662,77.61413,12.945662,77.62413,2022-03-13,10:45:00,10:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Kitchen
fwnd844584262,21,5.0,19.120083,72.907385,19.190083,72.977385,2022-03-18,23:25:00,23:35:00,Windy,Low ,scooter ,Other,85,Kitchen
bvke008961272,35,4.8,19.121999,72.908493,19.151999,72.938493,2022-03-13,23:10:00,23:25:00,Windy,Low ,motorcycle ,Urban ,105,Books
altn412131827,25,4.1,17.431477,78.40035,17.491477,78.46035,2022-03-24,22:15:00,22:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry
xzyq044109451,38,4.9,21.149669,72.772629,21.259669,72.882629,2022-03-27,22:55:00,23:05:00,Sandstorms,Low ,motorcycle ,Other,130,Sports
yews522800773,39,3.6,13.044694,80.26147,13.124694,80.34147,2022-04-04,19:20:00,19:25:00,Windy,Jam ,scooter ,Metropolitian ,210,Books
yopd147889425,21,4.6,11.003681,76.975525,11.063681,77.035525,2022-03-28,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,85,Pet Supplies
vhot502871812,35,4.1,19.103249,72.846749,19.233249,72.976749,2022-04-02,18:20:00,18:30:00,Stormy,Medium ,scooter ,Urban ,160,Snacks
leci879612726,38,3.9,12.297954,76.665169,12.387954,76.755169,2022-03-29,19:00:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Shoes
afor027529731,32,4.8,22.751857,75.866699,22.801857,75.916699,2022-03-30,22:10:00,22:20:00,Windy,Low ,scooter ,Metropolitian ,130,Apparel
btxa139935942,23,4.9,9.982834,76.283268,9.992834,76.293268,2022-02-11,09:15:00,09:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,120,Outdoors
agie817772675,28,4.7,26.88842,75.800689,26.94842,75.860689,2022-03-15,22:40:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,110,Cosmetics
alyt957686580,35,4.1,21.183434,72.814492,21.263434,72.894492,2022-03-02,20:40:00,20:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,240,Home
atxl983616488,31,4.3,23.351489,85.324253,23.421489,85.394253,2022-03-14,21:30:00,21:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Electronics
hukr640728886,30,4.5,26.902328,75.794257,26.992328,75.884257,2022-03-10,22:25:00,22:35:00,Cloudy,Low ,scooter ,Metropolitian ,195,Apparel
eajn485464998,39,4.9,26.463504,80.372929,26.533504,80.442929,2022-02-14,22:50:00,23:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Toys
jfzb805405043,32,4.9,22.527893,88.368628,22.577893,88.418628,2022-02-13,23:50:00,00:00:00,Windy,Low ,motorcycle ,Urban ,125,Outdoors
igyr902343712,23,4.3,22.32,73.17,22.4,73.25,2022-03-12,21:20:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian ,155,Cosmetics
eroa380686288,29,4.7,18.516216,73.842527,18.586216,73.912527,2022-04-06,23:40:00,23:45:00,Fog,Low ,motorcycle ,Metropolitian ,115,Home
nfqg019387749,32,3.8,22.651847,75.881991,22.731847,75.961991,2022-03-23,22:55:00,23:00:00,Fog,Low ,motorcycle ,Metropolitian ,195,Snacks
dbrt932785220,32,5.0,11.022298,76.998349,11.042298,77.018349,2022-03-24,09:35:00,09:45:00,Fog,Low ,motorcycle ,Metropolitian ,19,Grocery
odru914417037,20,4.9,12.906229,77.596791,12.946229,77.636791,2022-04-03,16:00:00,16:05:00,Cloudy,Medium ,scooter ,Urban ,55,Pet Supplies
pvix194030130,27,4.6,22.308096,73.167753,22.338096,73.197753,2022-03-01,17:15:00,17:20:00,Fog,Medium ,motorcycle ,Urban ,85,Kitchen
wgbn856612437,20,4.9,26.846156,75.8023,26.976156,75.9323,2022-03-06,21:55:00,22:00:00,Sunny,Jam ,motorcycle ,Urban ,85,Snacks
ztql782222862,38,4.6,26.911927,75.797282,26.961927,75.847282,2022-03-17,17:30:00,17:45:00,Windy,Medium ,motorcycle ,Urban ,145,Skincare
xkwb386787813,22,4.5,30.893234,75.82172,31.003234,75.93172,2022-02-12,23:40:00,23:55:00,Windy,Low ,motorcycle ,Urban ,90,Snacks
lyej449575195,39,4.6,22.744648,75.894377,22.814648,75.964377,2022-03-04,21:40:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Snacks
akux827159619,33,5.0,30.346994,78.062543,30.436994,78.152543,2022-02-14,18:45:00,18:50:00,Cloudy,Medium ,van,Urban ,200,Kitchen
jdpe459451332,37,4.1,17.426228,78.407495,17.516228,78.497495,2022-03-25,18:10:00,18:20:00,Stormy,Medium ,van,Metropolitian ,160,Apparel
oryx650047143,31,4.8,11.022298,76.998349,11.032298,77.008349,2022-03-24,11:25:00,11:40:00,Sandstorms,High ,scooter ,Metropolitian ,145,Electronics
fssa332354713,37,5.0,0.0,0.0,0.11,0.11,2022-02-16,23:55:00,00:10:00,Sunny,Low ,scooter ,Urban ,100,Books
ijlf211883695,21,4.8,26.90294,75.793007,26.91294,75.803007,2022-03-15,11:45:00,12:00:00,Cloudy,High ,van,Metropolitian ,120,Kitchen
gtjc550202808,28,4.9,19.880256,75.323503,20.010256,75.453503,2022-02-12,23:35:00,23:40:00,Stormy,Low ,motorcycle ,Metropolitian ,95,Electronics
